Date,Book,Away Moneyline,Home Moneyline,Away Pointspread points,Away Pointspread odds,Home Pointspread points,Home Pointspread odds,Total points,Over odds,Under odds,Implied Probability,Juice,Time to close,Moneyline,Spread,Total
Thu Oct 04 2018 22:32:30 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Thu Oct 04 2018 23:32:21 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 00:32:15 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 01:33:08 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 02:39:56 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 03:41:46 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 04:41:20 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 05:32:15 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 06:32:10 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 07:32:18 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 08:32:12 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 09:32:14 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 10:32:21 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 11:32:45 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 12:32:21 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 13:32:24 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 14:33:46 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 15:33:42 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 17:32:53 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 19:33:03 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 20:33:01 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 21:32:46 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 22:33:34 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Fri Oct 05 2018 23:33:26 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 00:32:47 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 01:33:00 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 02:32:44 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 03:32:50 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 04:33:41 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 05:50:48 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 06:41:50 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 07:43:23 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 11:32:48 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 14:32:48 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 15:32:50 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 16:33:26 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 17:32:33 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 18:32:23 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 19:32:26 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 20:32:21 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 21:32:19 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 22:32:25 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sat Oct 06 2018 23:32:10 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 00:32:03 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 01:32:05 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 02:32:03 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 03:32:06 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 04:32:00 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 05:31:58 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 06:32:01 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 07:32:14 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 08:32:10 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 09:32:04 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 10:32:10 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 11:31:57 GMT+0000 (UTC),MikeBook,133,-165,3,-106,-3,-115,46,-110,-110,,,,,,
Sun Oct 07 2018 12:32:11 GMT+0000 (UTC),MikeBook,135,-165,3,-105,-3,-117,47,-110,-110,,,,,,
Sun Oct 07 2018 13:32:05 GMT+0000 (UTC),MikeBook,135,-165,3,-105,-3,-117,47,-110,-110,,,,,,
Sun Oct 07 2018 14:32:01 GMT+0000 (UTC),MikeBook,145,-180,3.5,-112,-3.5,-109,47,-110,-110,,,,,,
Sun Oct 07 2018 15:31:59 GMT+0000 (UTC),MikeBook,145,-180,3.5,-112,-3.5,-109,47,-110,-110,,,,,,
Sun Oct 07 2018 16:32:01 GMT+0000 (UTC),MikeBook,145,-180,3.5,-112,-3.5,-109,48,-110,-110,,,,,,
Sun Oct 07 2018 17:31:58 GMT+0000 (UTC),MikeBook,145,-180,3.5,-112,-3.5,-109,48,-110,-110,,,,,,
Sun Oct 07 2018 18:31:56 GMT+0000 (UTC),MikeBook,145,-180,3.5,-112,-3.5,-109,48,-110,-110,,,,,,
Sun Oct 07 2018 19:31:55 GMT+0000 (UTC),MikeBook,145,-180,3.5,-112,-3.5,-109,48,-110,-110,,,,,,
Mon Oct 01 2018 14:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,-107,-3,-112,44.5,-109,-109,,,,,,
Mon Oct 01 2018 15:43:37 GMT+0000 (UTC),LimaBook,142,-163,3,-105,-3,-114,44.5,-109,-109,,,,,,
Mon Oct 01 2018 16:43:41 GMT+0000 (UTC),LimaBook,145,-163,3,-105,-3,-114,45,-109,-109,,,,,#VALUE!,
Mon Oct 01 2018 17:43:40 GMT+0000 (UTC),LimaBook,145,-163,3,100,-3,-120,44.5,-109,-109,,,,,,
Mon Oct 01 2018 18:43:38 GMT+0000 (UTC),LimaBook,145,-163,3,100,-3,-120,44.5,-109,-109,,,,,,
Mon Oct 01 2018 19:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Mon Oct 01 2018 20:43:41 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Mon Oct 01 2018 21:43:37 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Mon Oct 01 2018 22:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Mon Oct 01 2018 23:43:39 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 00:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,-102,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 01:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,-102,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 02:43:37 GMT+0000 (UTC),LimaBook,145,-164,3,-102,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 03:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,-102,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 04:43:39 GMT+0000 (UTC),LimaBook,145,-164,3,-102,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 05:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,-102,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 06:43:37 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 07:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 08:43:37 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 09:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 10:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 11:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 12:43:39 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 13:43:38 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 14:43:40 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 15:43:39 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 16:43:41 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 17:43:43 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 18:43:41 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 19:43:42 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 20:43:43 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 21:43:41 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 22:43:00 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 22:46:42 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Tue Oct 02 2018 23:46:44 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Wed Oct 03 2018 00:46:41 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Wed Oct 03 2018 01:46:42 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Wed Oct 03 2018 02:46:44 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Wed Oct 03 2018 03:46:41 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Wed Oct 03 2018 04:46:42 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Wed Oct 03 2018 05:46:43 GMT+0000 (UTC),LimaBook,145,-164,3,100,-3,-120,44.5,-109,-109,,,,,,
Wed Oct 03 2018 06:46:42 GMT+0000 (UTC),LimaBook,145,-164,3.5,-112,-3.5,-107,44.5,-109,-109,,,,,,
Wed Oct 03 2018 07:46:42 GMT+0000 (UTC),LimaBook,145,-164,3.5,-112,-3.5,-107,44.5,-109,-109,,,,,,
Wed Oct 03 2018 08:46:44 GMT+0000 (UTC),LimaBook,145,-164,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 09:46:44 GMT+0000 (UTC),LimaBook,145,-164,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 10:46:41 GMT+0000 (UTC),LimaBook,145,-164,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 11:46:42 GMT+0000 (UTC),LimaBook,145,-164,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 12:46:42 GMT+0000 (UTC),LimaBook,145,-164,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 13:46:44 GMT+0000 (UTC),LimaBook,152,-171,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 14:46:41 GMT+0000 (UTC),LimaBook,152,-171,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 15:46:44 GMT+0000 (UTC),LimaBook,152,-171,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 16:46:43 GMT+0000 (UTC),LimaBook,152,-171,3.5,-115,-3.5,-104,44.5,-109,-109,,,,,,
Wed Oct 03 2018 17:46:42 GMT+0000 (UTC),LimaBook,149,-168,3.5,-119,-3.5,-101,44.5,-109,-109,,,,,,
Wed Oct 03 2018 18:46:45 GMT+0000 (UTC),LimaBook,149,-171,3.5,-119,-3.5,-102,45,-109,-109,,,,,,
Wed Oct 03 2018 19:46:44 GMT+0000 (UTC),LimaBook,151,-171,3.5,-119,-3.5,-102,45,-109,-109,,,,,,
Wed Oct 03 2018 20:31:38 GMT+0000 (UTC),LimaBook,151,-171,3.5,-119,-3.5,-102,45.5,-109,-109,,,,,,
Wed Oct 03 2018 21:31:38 GMT+0000 (UTC),LimaBook,154,-171,3.5,-119,-3.5,-102,45.5,-109,-109,,,,,,
Wed Oct 03 2018 22:31:37 GMT+0000 (UTC),LimaBook,154,-171,3.5,-119,-3.5,-102,45.5,-109,-109,,,,,,
Wed Oct 03 2018 23:31:37 GMT+0000 (UTC),LimaBook,154,-171,3.5,-119,-3.5,-102,45.5,-109,-109,,,,,,
Thu Oct 04 2018 00:31:36 GMT+0000 (UTC),LimaBook,154,-171,3.5,-119,-3.5,-102,45.5,-109,-109,,,,,,
Thu Oct 04 2018 01:31:40 GMT+0000 (UTC),LimaBook,154,-171,3.5,-119,-3.5,-102,45.5,-109,-109,,,,,,
Thu Oct 04 2018 02:31:35 GMT+0000 (UTC),LimaBook,149,-169,3,-101,-3,-119,45.5,-109,-109,,,,,,
Thu Oct 04 2018 03:31:36 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-119,45.5,-109,-109,,,,,,
Thu Oct 04 2018 04:31:35 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-119,45.5,-109,-109,,,,,,
Thu Oct 04 2018 05:31:37 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-119,45.5,-109,-109,,,,,,
Thu Oct 04 2018 06:31:35 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-118,45.5,-109,-109,,,,,,
Thu Oct 04 2018 07:31:35 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-118,45.5,-109,-109,,,,,,
Thu Oct 04 2018 08:31:36 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-118,45.5,-109,-109,,,,,,
Thu Oct 04 2018 09:31:35 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-118,45.5,-109,-109,,,,,,
Thu Oct 04 2018 10:31:36 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-118,45.5,-109,-109,,,,,,
Thu Oct 04 2018 11:31:36 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-118,45.5,-109,-109,,,,,,
Thu Oct 04 2018 12:31:36 GMT+0000 (UTC),LimaBook,149,-169,3,-102,-3,-118,45.5,-109,-109,,,,,,
Thu Oct 04 2018 13:31:36 GMT+0000 (UTC),LimaBook,149,-169,3,-104,-3,-115,45.5,-109,-109,,,,,,
Thu Oct 04 2018 14:31:36 GMT+0000 (UTC),LimaBook,149,-169,3,-104,-3,-115,45.5,-109,-109,,,,,,
Thu Oct 04 2018 15:31:40 GMT+0000 (UTC),LimaBook,146,-169,3,-104,-3,-115,45.5,-109,-109,,,,,,
Thu Oct 04 2018 16:31:37 GMT+0000 (UTC),LimaBook,146,-167,3,-104,-3,-115,46,-109,-109,,,,,,
Thu Oct 04 2018 17:31:40 GMT+0000 (UTC),LimaBook,146,-167,3,-104,-3,-115,46,-112,-107,,,,,,
Thu Oct 04 2018 18:31:40 GMT+0000 (UTC),LimaBook,146,-167,3,-104,-3,-115,46,-109,-109,,,,,,
Thu Oct 04 2018 19:31:40 GMT+0000 (UTC),LimaBook,146,-167,3,-104,-3,-115,46,-109,-109,,,,,,
Thu Oct 04 2018 20:31:41 GMT+0000 (UTC),LimaBook,146,-165,3,-104,-3,-115,46,-109,-109,,,,,,
Thu Oct 04 2018 21:31:40 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-109,-109,,,,,,
Thu Oct 04 2018 22:31:39 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-109,-109,,,,,,
Thu Oct 04 2018 23:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-109,-109,,,,,,
Fri Oct 05 2018 00:31:36 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-109,-109,,,,,,
Fri Oct 05 2018 01:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-112,-107,,,,,,
Fri Oct 05 2018 02:31:36 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-112,-107,,,,,,
Fri Oct 05 2018 03:31:36 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-112,-107,,,,,,
Fri Oct 05 2018 04:31:35 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-112,-107,,,,,,
Fri Oct 05 2018 05:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46,-112,-107,,,,,,
Fri Oct 05 2018 06:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 07:31:35 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 08:31:36 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 09:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 10:31:36 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 11:31:35 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 12:31:36 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 13:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,100,-3,-120,46.5,-109,-109,,,,,,
Fri Oct 05 2018 14:31:35 GMT+0000 (UTC),LimaBook,150,-169,3,-102,-3,-117,46.5,-109,-109,,,,,,
Fri Oct 05 2018 15:31:36 GMT+0000 (UTC),LimaBook,150,-169,3,-102,-3,-117,46.5,-109,-109,,,,,,
Fri Oct 05 2018 16:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,-102,-3,-117,46.5,-109,-109,,,,,,
Fri Oct 05 2018 17:31:41 GMT+0000 (UTC),LimaBook,150,-169,3,-102,-3,-117,46.5,-109,-109,,,,,,
Fri Oct 05 2018 18:31:38 GMT+0000 (UTC),LimaBook,150,-169,3,-102,-3,-117,46.5,-109,-109,,,,,,
Fri Oct 05 2018 19:31:40 GMT+0000 (UTC),LimaBook,150,-169,3,-102,-3,-117,46.5,-109,-109,,,,,,
Fri Oct 05 2018 20:31:38 GMT+0000 (UTC),LimaBook,150,-169,3,-102,-3,-117,46.5,-109,-109,,,,,,
Fri Oct 05 2018 21:31:38 GMT+0000 (UTC),LimaBook,150,-169,3,-105,-3,-114,46.5,-109,-109,,,,,,
Fri Oct 05 2018 22:31:40 GMT+0000 (UTC),LimaBook,150,-169,3,-105,-3,-114,46.5,-109,-109,,,,,,
Fri Oct 05 2018 23:31:40 GMT+0000 (UTC),LimaBook,150,-169,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 00:31:37 GMT+0000 (UTC),LimaBook,150,-169,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 01:31:37 GMT+0000 (UTC),LimaBook,148,-167,3,-104,-3,-115,46.5,-109,-109,,,,,,
Sat Oct 06 2018 02:31:36 GMT+0000 (UTC),LimaBook,148,-167,3,-104,-3,-116,46.5,-109,-109,,,,,,
Sat Oct 06 2018 03:31:36 GMT+0000 (UTC),LimaBook,148,-167,3,-104,-3,-116,46.5,-109,-109,,,,,,
Sat Oct 06 2018 04:31:37 GMT+0000 (UTC),LimaBook,148,-167,3,-104,-3,-116,46.5,-109,-109,,,,,,
Sat Oct 06 2018 05:31:39 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 06:31:38 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 07:31:36 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 08:31:37 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 09:31:36 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 10:31:35 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 11:31:37 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 12:31:36 GMT+0000 (UTC),LimaBook,148,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 13:31:39 GMT+0000 (UTC),LimaBook,145,-167,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 14:31:41 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 15:31:43 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 16:31:39 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 17:31:42 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 18:31:37 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 19:31:39 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 20:31:38 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 21:31:40 GMT+0000 (UTC),LimaBook,145,-164,3,-105,-3,-114,46.5,-109,-109,,,,,,
Sat Oct 06 2018 22:31:38 GMT+0000 (UTC),LimaBook,150,-169,3.5,-115,-3.5,-104,46.5,-109,-109,,,,,,
Sat Oct 06 2018 23:31:36 GMT+0000 (UTC),LimaBook,150,-169,3.5,-115,-3.5,-104,46.5,-109,-109,,,,,,
Sun Oct 07 2018 00:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-115,-3.5,-104,47,-109,-109,,,,,,
Sun Oct 07 2018 01:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-119,-3.5,-101,47,-109,-109,,,,,,
Sun Oct 07 2018 02:31:34 GMT+0000 (UTC),LimaBook,150,-169,3.5,-119,-3.5,-101,47,-109,-109,,,,,,
Sun Oct 07 2018 03:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-119,-3.5,-101,47,-109,-109,,,,,,
Sun Oct 07 2018 04:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-119,-3.5,-101,47,-109,-109,,,,,,
Sun Oct 07 2018 05:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-119,-3.5,-101,47,-109,-109,,,,,,
Sun Oct 07 2018 06:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-119,-3.5,-101,47,-109,-109,,,,,,
Sun Oct 07 2018 07:31:35 GMT+0000 (UTC),LimaBook,150,-169,3.5,-119,-3.5,-101,47,-109,-109,,,,,,
Sun Oct 07 2018 08:31:34 GMT+0000 (UTC),LimaBook,150,-169,3,101,-3,-121,47,-109,-109,,,,,,
Sun Oct 07 2018 09:31:35 GMT+0000 (UTC),LimaBook,150,-169,3,101,-3,-121,47,-109,-109,,,,,,
Sun Oct 07 2018 10:31:35 GMT+0000 (UTC),LimaBook,150,-169,3,101,-3,-121,47,-109,-109,,,,,,
